message number,latency (usec),message size,interval (usec),
16727,3063,4,100000,
16728,2786,4,100000,
16729,2484,4,100000,
16730,3197,4,100000,
16731,2955.5,4,100000,
16732,2574.5,4,100000,
16733,2254.5,4,100000,
16734,2990.5,4,100000,
16735,10372.5,4,100000,
16736,2547,4,100000,
16737,2072,4,100000,
16738,2720.5,4,100000,
16739,2474,4,100000,
16740,2190,4,100000,
16741,2873.5,4,100000,
16742,2585.5,4,100000,
16743,2451.5,4,100000,
16744,2017.5,4,100000,
16745,2684.5,4,100000,
16746,2387.5,4,100000,
16747,2353.5,4,100000,
16748,2813,4,100000,
16749,2694.5,4,100000,
16750,2244.5,4,100000,
16751,1976.5,4,100000,
16752,2644,4,100000,
16753,32819.5,4,100000,
16754,37332.5,4,100000,
16755,9866.5,4,100000,
16756,20343,4,100000,
16757,9294,4,100000,
16758,5068.5,4,100000,
16759,10473.5,4,100000,
16760,9220,4,100000,
16761,6044,4,100000,
16762,4709,4,100000,
16763,3460,4,100000,
16764,44218.5,4,100000,
16765,20692,4,100000,
16766,3758.5,4,100000,
16767,36572,4,100000,
16768,3150.5,4,100000,
16769,4871,4,100000,
16770,28445,4,100000,
16771,2176,4,100000,
16772,4046,4,100000,
16773,21330,4,100000,
16774,3263,4,100000,
16775,3025,4,100000,
16776,14668,4,100000,
16777,2451.5,4,100000,
16778,3164.5,4,100000,
16779,3840.5,4,100000,
16780,4544,4,100000,
16781,2290,4,100000,
16782,12738,4,100000,
16783,2702.5,4,100000,
16784,40557,4,100000,
16785,14049.5,4,100000,
16786,2986.5,4,100000,
16787,32840.5,4,100000,
16788,2419.5,4,100000,
16789,30559.5,4,100000,
16790,2703.5,4,100000,
16791,2598,4,100000,
16792,2137.5,4,100000,
16793,2986,4,100000,
16794,2526.5,4,100000,
16795,2257,4,100000,
16796,2933,4,100000,
16797,2668.5,4,100000,
16798,2417,4,100000,
16799,2122,4,100000,
16800,2768.5,4,100000,
16801,2494,4,100000,
16802,2443,4,100000,
16803,2961.5,4,100000,
16804,2698.5,4,100000,
16805,2476,4,100000,
16806,2199.5,4,100000,
16807,2076,4,100000,
16808,2664.5,4,100000,
16809,2405.5,4,100000,
16810,2116.5,4,100000,
16811,3038.5,4,100000,
16812,2582,4,100000,
16813,2530,4,100000,
16814,2042,4,100000,
16815,3147.5,4,100000,
16816,2527,4,100000,
16817,2444.5,4,100000,
16818,1986.5,4,100000,
16819,2686.5,4,100000,
16820,2413.5,4,100000,
16821,2135,4,100000,
16822,2848,4,100000,
16823,2597.5,4,100000,
16824,2514,4,100000,
16825,3034,4,100000,
16826,2779,4,100000,
16827,2480.5,4,100000,
16828,2165,4,100000,
16829,2824,4,100000,
16830,2540,4,100000,
16831,2283.5,4,100000,
16832,2936,4,100000,
16833,2648,4,100000,
16834,2404.5,4,100000,
16835,2113.5,4,100000,
16836,2800,4,100000,
16837,2696,4,100000,
16838,2245.5,4,100000,
16839,2944,4,100000,
16840,2649,4,100000,
16841,2400.5,4,100000,
16842,2152.5,4,100000,
16843,2848,4,100000,
16844,2564.5,4,100000,
16845,2271,4,100000,
16846,2989,4,100000,
16847,2675,4,100000,
16848,2340,4,100000,
16849,3232,4,100000,
16850,2751.5,4,100000,
16851,2615,4,100000,
16852,3125.5,4,100000,
16853,2908,4,100000,
16854,2713.5,4,100000,
16855,2247,4,100000,
16856,2975.5,4,100000,
16857,2672.5,4,100000,
16858,2532,4,100000,
16859,2024,4,100000,
16860,2702.5,4,100000,
16861,2402.5,4,100000,
16862,2130,4,100000,
16863,2834,4,100000,
16864,2546.5,4,100000,
16865,2268.5,4,100000,
16866,1961,4,100000,
16867,2659,4,100000,
16868,2386.5,4,100000,
16869,2305,4,100000,
16870,2792,4,100000,
16871,10334.5,4,100000,
16872,2226.5,4,100000,
16873,1978,4,100000,
16874,2683,4,100000,
16875,2446,4,100000,
16876,2257,4,100000,
16877,2834.5,4,100000,
16878,2644.5,4,100000,
16879,2483,4,100000,
16880,2038,4,100000,
16881,2700.5,4,100000,
16882,2449.5,4,100000,
16883,2149,4,100000,
16884,2845.5,4,100000,
16885,2550.5,4,100000,
16886,2510.5,4,100000,
16887,2050,4,100000,
16888,2744.5,4,100000,
16889,2701.5,4,100000,
16890,2189,4,100000,
16891,2864.5,4,100000,
16892,2618.5,4,100000,
16893,2336.5,4,100000,
16894,2012,4,100000,
16895,2719,4,100000,
16896,2575,4,100000,
16897,2103,4,100000,
16898,2813,4,100000,
16899,2481,4,100000,
16900,2202.5,4,100000,
16901,2921,4,100000,
16902,2618.5,4,100000,
16903,2569.5,4,100000,
16904,2068.5,4,100000,
16905,2788.5,4,100000,
16906,4466,4,100000,
16907,3404.5,4,100000,
16908,2062.5,4,100000,
16909,2824,4,100000,
16910,2355.5,4,100000,
16911,2106.5,4,100000,
16912,2768.5,4,100000,
16913,2475,4,100000,
16914,2168.5,4,100000,
16915,2917,4,100000,
16916,2602,4,100000,
16917,2292.5,4,100000,
16918,2093.5,4,100000,
16919,2836.5,4,100000,
16920,2392.5,4,100000,
16921,2110,4,100000,
16922,2767.5,4,100000,
16923,2459.5,4,100000,
16924,2138,4,100000,
16925,2834,4,100000,
16926,2542.5,4,100000,
16927,2255,4,100000,
16928,2212,4,100000,
16929,2682,4,100000,
16930,2444,4,100000,
16931,2118,4,100000,
16932,2836,4,100000,
16933,2685.5,4,100000,
16934,2672.5,4,100000,
16935,2891.5,4,100000,
16936,2573.5,4,100000,
16937,3273,4,100000,
16938,2957,4,100000,
16939,2677,4,100000,
16940,2454.5,4,100000,
16941,3069.5,4,100000,
16942,2822,4,100000,
16943,2426,4,100000,
16944,2225,4,100000,
16945,2893,4,100000,
16946,2655.5,4,100000,
16947,2374,4,100000,
16948,2074.5,4,100000,
16949,2791.5,4,100000,
16950,2654.5,4,100000,
16951,3168.5,4,100000,
16952,2849,4,100000,
16953,2898,4,100000,
16954,2332.5,4,100000,
16955,2072,4,100000,
16956,2768,4,100000,
16957,2507,4,100000,
16958,2399,4,100000,
16959,1915,4,100000,
16960,2663,4,100000,
16961,2339.5,4,100000,
16962,2064.5,4,100000,
16963,2811.5,4,100000,
16964,2544.5,4,100000,
16965,2287.5,4,100000,
16966,2033.5,4,100000,
16967,2696.5,4,100000,
16968,2369,4,100000,
16969,2109.5,4,100000,
16970,2998.5,4,100000,
16971,2546.5,4,100000,
16972,16549.5,4,100000,
16973,3128.5,4,100000,
16974,2660.5,4,100000,
16975,2361.5,4,100000,
16976,2096,4,100000,
16977,2826.5,4,100000,
16978,2559,4,100000,
16979,2208.5,4,100000,
16980,2928.5,4,100000,
16981,2623,4,100000,
16982,2358.5,4,100000,
16983,2104.5,4,100000,
16984,2771,4,100000,
16985,NULL,4,100000,
16986,2413,4,100000,
16987,2921,4,100000,
16988,2786.5,4,100000,
16989,2356,4,100000,
16990,2046.5,4,100000,
16991,2717,4,100000,
16992,2480.5,4,100000,
16993,2220.5,4,100000,
16994,1938.5,4,100000,
16995,2660,4,100000,
16996,2394.5,4,100000,
16997,2130.5,4,100000,
16998,2871,4,100000,
16999,3165,4,100000,
17000,2342,4,100000,
17001,2080,4,100000,
17002,2982,4,100000,
17003,2542,4,100000,
17004,2277.5,4,100000,
17005,2044.5,4,100000,
17006,2732,4,100000,
17007,2497.5,4,100000,
17008,2229.5,4,100000,
17009,2010,4,100000,
17010,2674.5,4,100000,
17011,2385.5,4,100000,
17012,2141,4,100000,
17013,2787,4,100000,
17014,2546,4,100000,
17015,2242,4,100000,
17016,2015.5,4,100000,
17017,2681,4,100000,
17018,2418,4,100000,
17019,2129,4,100000,
17020,2803.5,4,100000,
17021,2557.5,4,100000,
17022,2246.5,4,100000,
17023,1981.5,4,100000,
17024,2711,4,100000,
17025,2583.5,4,100000,
17026,2111.5,4,100000,
17027,2788,4,100000,
17028,2551,4,100000,
17029,2294.5,4,100000,
17030,1980.5,4,100000,
17031,2685,4,100000,
17032,2372.5,4,100000,
17033,3096,4,100000,
17034,2809.5,4,100000,
17035,2540.5,4,100000,
17036,2253,4,100000,
17037,2162.5,4,100000,
17038,2691.5,4,100000,
17039,2398,4,100000,
17040,2092.5,4,100000,
17041,2822,4,100000,
17042,2741.5,4,100000,
17043,2227.5,4,100000,
17044,2780.5,4,100000,
17045,2653.5,4,100000,
17046,2361,4,100000,
17047,2077.5,4,100000,
17048,2786.5,4,100000,
17049,2464,4,100000,
17050,2247.5,4,100000,
17051,2914.5,4,100000,
17052,2623.5,4,100000,
17053,2377,4,100000,
17054,2090,4,100000,
17055,2773.5,4,100000,
17056,2634.5,4,100000,
17057,2224.5,4,100000,
17058,3109.5,4,100000,
17059,2804,4,100000,
17060,2362.5,4,100000,
17061,2338.5,4,100000,
17062,2706.5,4,100000,
17063,2444.5,4,100000,
17064,2202,4,100000,
17065,3044.5,4,100000,
17066,2789,4,100000,
17067,2350,4,100000,
17068,2051.5,4,100000,
17069,2751.5,4,100000,
17070,2480.5,4,100000,
17071,2181.5,4,100000,
17072,1867.5,4,100000,
17073,2599,4,100000,
17074,2321.5,4,100000,
17075,2007,4,100000,
17076,2747,4,100000,
17077,2466,4,100000,
17078,2155,4,100000,
17079,4055.5,4,100000,
17080,2594.5,4,100000,
17081,2290,4,100000,
17082,2001.5,4,100000,
17083,2720.5,4,100000,
17084,2445.5,4,100000,
17085,2145,4,100000,
17086,2838,4,100000,
17087,2570,4,100000,
17088,2267,4,100000,
17089,2027.5,4,100000,
17090,2694.5,4,100000,
17091,2408,4,100000,
17092,2103.5,4,100000,
17093,2799.5,4,100000,
17094,2515,4,100000,
17095,2236.5,4,100000,
17096,2004,4,100000,
17097,2681.5,4,100000,
17098,3389,4,100000,
17099,2144.5,4,100000,
17100,3057.5,4,100000,
17101,17448.5,4,100000,
17102,2466.5,4,100000,
17103,2087,4,100000,
17104,2786.5,4,100000,
17105,2593.5,4,100000,
17106,2485,4,100000,
17107,2040.5,4,100000,
17108,2784.5,4,100000,
17109,2499.5,4,100000,
17110,2198,4,100000,
17111,20538.5,4,100000,
17112,2615,4,100000,
17113,2327.5,4,100000,
17114,2045,4,100000,
17115,2759.5,4,100000,
17116,2442.5,4,100000,
17117,2169.5,4,100000,
17118,2881.5,4,100000,
17119,2567,4,100000,
17120,3316.5,4,100000,
17121,2000.5,4,100000,
17122,2719.5,4,100000,
17123,2442,4,100000,
17124,3321.5,4,100000,
17125,2858,4,100000,
17126,2561.5,4,100000,
17127,2271,4,100000,
17128,2990.5,4,100000,
17129,2681.5,4,100000,
17130,2410.5,4,100000,
17131,2103,4,100000,
17132,2819.5,4,100000,
17133,2528.5,4,100000,
17134,3249.5,4,100000,
17135,2008.5,4,100000,
17136,2721,4,100000,
17137,2432,4,100000,
17138,2084.5,4,100000,
17139,2795.5,4,100000,
17140,2505.5,4,100000,
17141,2249.5,4,100000,
17142,1969,4,100000,
17143,2614,4,100000,
17144,2396,4,100000,
17145,2099.5,4,100000,
17146,2959,4,100000,
17147,2502.5,4,100000,
17148,2429.5,4,100000,
17149,2923.5,4,100000,
17150,2639.5,4,100000,
17151,2379.5,4,100000,
17152,2097.5,4,100000,
17153,2962,4,100000,
17154,2495,4,100000,
17155,2426,4,100000,
17156,1910,4,100000,
17157,2659.5,4,100000,
17158,2358,4,100000,
17159,3230,4,100000,
17160,2768,4,100000,
17161,2473,4,100000,
17162,2206.5,4,100000,
17163,2881.5,4,100000,
17164,2594.5,4,100000,
17165,2321.5,4,100000,
17166,3022,4,100000,
17167,2892.5,4,100000,
17168,2617,4,100000,
17169,2151.5,4,100000,
17170,2916,4,100000,
17171,2600,4,100000,
17172,2334.5,4,100000,
17173,2322.5,4,100000,
17174,2815.5,4,100000,
17175,2715,4,100000,
17176,2253.5,4,100000,
17177,3000.5,4,100000,
17178,2699.5,4,100000,
17179,2614.5,4,100000,
17180,3146,4,100000,
17181,3012,4,100000,
17182,2945.5,4,100000,
17183,2347.5,4,100000,
17184,2232.5,4,100000,
17185,2800.5,4,100000,
17186,2465,4,100000,
17187,2423.5,4,100000,
17188,2888.5,4,100000,
17189,2818.5,4,100000,
17190,3334.5,4,100000,
17191,2094,4,100000,
17192,2801.5,4,100000,
17193,2513.5,4,100000,
17194,2229,4,100000,
17195,1947,4,100000,
17196,2699,4,100000,
17197,2412,4,100000,
17198,2145,4,100000,
17199,2894,4,100000,
17200,2638.5,4,100000,
17201,2363.5,4,100000,
17202,2095,4,100000,
17203,2850.5,4,100000,
17204,2579.5,4,100000,
17205,2335,4,100000,
17206,3283,4,100000,
17207,2806.5,4,100000,
17208,2550.5,4,100000,
17209,2334,4,100000,
17210,1979.5,4,100000,
17211,2747.5,4,100000,
17212,2480.5,4,100000,
17213,3223,4,100000,
17214,3110.5,4,100000,
17215,2679,4,100000,
17216,2452,4,100000,
17217,2178,4,100000,
17218,2877.5,4,100000,
17219,2664,4,100000,
17220,2401,4,100000,
17221,3159.5,4,100000,
17222,2810.5,4,100000,
17223,2800.5,4,100000,
17224,2316,4,100000,
17225,3065,4,100000,
17226,2796.5,4,100000,
17227,2937.5,4,100000,
17228,2223,4,100000,
17229,2949,4,100000,
17230,2664,4,100000,
17231,2340.5,4,100000,
17232,2020,4,100000,
17233,2701,4,100000,
17234,2381,4,100000,
17235,2080,4,100000,
17236,2979.5,4,100000,
17237,2439,4,100000,
17238,2301,4,100000,
17239,9864,4,100000,
17240,2522.5,4,100000,
17241,2426,4,100000,
17242,1928,4,100000,
17243,2631.5,4,100000,
17244,2334,4,100000,
17245,2072.5,4,100000,
17246,2743.5,4,100000,
17247,2460,4,100000,
17248,2208,4,100000,
17249,2899,4,100000,
17250,2601.5,4,100000,
17251,2288,4,100000,
17252,2064,4,100000,
17253,2743,4,100000,
17254,3631.5,4,100000,
17255,2210.5,4,100000,
17256,2878.5,4,100000,
17257,2795.5,4,100000,
17258,2274,4,100000,
17259,3002,4,100000,
17260,2905.5,4,100000,
17261,2474,4,100000,
17262,2332.5,4,100000,
17263,3009.5,4,100000,
17264,2572.5,4,100000,
17265,3245,4,100000,
17266,3100,4,100000,
17267,2706.5,4,100000,
17268,2452.5,4,100000,
17269,2283,4,100000,
17270,2800,4,100000,
17271,2551,4,100000,
17272,2270,4,100000,
17273,2572.5,4,100000,
17274,2857,4,100000,
17275,2415,4,100000,
17276,3132,4,100000,
17277,2763.5,4,100000,
17278,2779.5,4,100000,
17279,2161,4,100000,
17280,2858.5,4,100000,
17281,2535,4,100000,
17282,3331,4,100000,
17283,2927,4,100000,
17284,2589,4,100000,
17285,2290.5,4,100000,
17286,2180,4,100000,
17287,2724,4,100000,
17288,2435.5,4,100000,
17289,2294.5,4,100000,
17290,2804,4,100000,
17291,2545.5,4,100000,
17292,2257.5,4,100000,
17293,2961.5,4,100000,
17294,2675,4,100000,
17295,2353,4,100000,
17296,2301,4,100000,
17297,2818,4,100000,
17298,2642.5,4,100000,
17299,2390,4,100000,
17300,2907.5,4,100000,
17301,2622.5,4,100000,
17302,2306,4,100000,
17303,2093.5,4,100000,
17304,2784,4,100000,
17305,2493,4,100000,
17306,NULL,4,100000,
17307,3137,4,100000,
17308,3612.5,4,100000,
17309,2357.5,4,100000,
17310,2341.5,4,100000,
17311,2484.5,4,100000,
17312,2497,4,100000,
17313,2215,4,100000,
17314,2087.5,4,100000,
17315,2646.5,4,100000,
17316,2522,4,100000,
17317,2018,4,100000,
17318,2711,4,100000,
17319,2655,4,100000,
17320,2180.5,4,100000,
17321,2835,4,100000,
17322,2590.5,4,100000,
17323,2301,4,100000,
17324,2014.5,4,100000,
17325,2684,4,100000,
17326,2604,4,100000,
17327,2170,4,100000,
17328,3023,4,100000,
17329,2564,4,100000,
17330,2287.5,4,100000,
17331,2160.5,4,100000,
17332,2725.5,4,100000,
17333,2437,4,100000,
17334,2351.5,4,100000,
17335,3027.5,4,100000,
17336,2582,4,100000,
17337,2290,4,100000,
17338,3012,4,100000,
17339,2732,4,100000,
17340,2433.5,4,100000,
17341,2166,4,100000,
17342,2876.5,4,100000,
17343,2595.5,4,100000,
17344,2301.5,4,100000,
17345,3991,4,100000,
17346,2736.5,4,100000,
17347,2447,4,100000,
17348,2398.5,4,100000,
17349,2876.5,4,100000,
17350,2568,4,100000,
17351,2328,4,100000,
17352,2039,4,100000,
17353,2711.5,4,100000,
17354,3443,4,100000,
17355,2176,4,100000,
17356,2818.5,4,100000,
17357,2727,4,100000,
17358,2307,4,100000,
17359,2981,4,100000,
17360,2749,4,100000,
17361,2442.5,4,100000,
17362,2133,4,100000,
17363,2961,4,100000,
17364,2557,4,100000,
17365,2391,4,100000,
17366,2122.5,4,100000,
17367,2652,4,100000,
17368,2390,4,100000,
17369,2087,4,100000,
17370,2779,4,100000,
17371,2513.5,4,100000,
17372,2154,4,100000,
17373,2839.5,4,100000,
17374,2610.5,4,100000,
17375,2280,4,100000,
17376,2018.5,4,100000,
17377,2741,4,100000,
17378,2472,4,100000,
17379,2186,4,100000,
17380,2914,4,100000,
17381,16283,4,100000,
17382,2296.5,4,100000,
17383,2035,4,100000,
17384,2902,4,100000,
17385,2461.5,4,100000,
17386,2385.5,4,100000,
17387,1907,4,100000,
17388,2572.5,4,100000,
17389,30869,4,100000,
17390,2026,4,100000,
17391,2699,4,100000,
17392,2422.5,4,100000,
17393,2114,4,100000,
17394,2837,4,100000,
17395,2734,4,100000,
17396,2294,4,100000,
17397,3195,4,100000,
17398,2664.5,4,100000,
17399,2471.5,4,100000,
17400,3357,4,100000,
17401,2880,4,100000,
17402,2613,4,100000,
17403,2402.5,4,100000,
17404,2152,4,100000,
17405,2817,4,100000,
17406,2786.5,4,100000,
17407,2323,4,100000,
17408,3147,4,100000,
17409,2719,4,100000,
17410,2651,4,100000,
17411,2610,4,100000,
17412,1921.5,4,100000,
17413,2835,4,100000,
17414,2393.5,4,100000,
17415,2325.5,4,100000,
17416,2780.5,4,100000,
17417,2419.5,4,100000,
17418,2116.5,4,100000,
17419,2819.5,4,100000,
17420,2541.5,4,100000,
17421,2383.5,4,100000,
17422,2868.5,4,100000,
17423,2534.5,4,100000,
17424,2257,4,100000,
17425,2979,4,100000,
17426,2680,4,100000,
17427,2415.5,4,100000,
17428,3076.5,4,100000,
17429,2851.5,4,100000,
17430,2508.5,4,100000,
17431,2347,4,100000,
17432,2906,4,100000,
17433,2602,4,100000,
17434,2314,4,100000,
17435,3075,4,100000,
17436,2745.5,4,100000,
17437,2443.5,4,100000,
17438,2135,4,100000,
17439,3027,4,100000,
17440,2573,4,100000,
17441,2262.5,4,100000,
17442,2211,4,100000,
17443,2299.5,4,100000,
17444,2491.5,4,100000,
17445,3133.5,4,100000,
17446,4014,4,100000,
17447,2600,4,100000,
17448,2246,4,100000,
17449,2045,4,100000,
17450,2749,4,100000,
17451,2470,4,100000,
17452,2187.5,4,100000,
17453,2075,4,100000,
17454,2654.5,4,100000,
17455,2575,4,100000,
17456,2076.5,4,100000,
17457,2901,4,100000,
17458,2543.5,4,100000,
17459,2327.5,4,100000,
17460,2884.5,4,100000,
17461,2780,4,100000,
17462,2334,4,100000,
17463,2239.5,4,100000,
17464,2785.5,4,100000,
17465,2496.5,4,100000,
17466,15101,4,100000,
17467,2893,4,100000,
17468,2594,4,100000,
17469,2436.5,4,100000,
17470,2038.5,4,100000,
17471,2740.5,4,100000,
17472,2464.5,4,100000,
17473,2165,4,100000,
17474,2889,4,100000,
17475,2866.5,4,100000,
17476,2323.5,4,100000,
17477,2050.5,4,100000,
17478,2782.5,4,100000,
17479,2485.5,4,100000,
17480,2157,4,100000,
17481,2876,4,100000,
17482,2494,4,100000,
17483,2253,4,100000,
17484,3083,4,100000,
17485,2622,4,100000,
17486,2358,4,100000,
17487,3247.5,4,100000,
17488,2744.5,4,100000,
17489,2480.5,4,100000,
17490,2419,4,100000,
17491,2863,4,100000,
17492,2566,4,100000,
17493,2322,4,100000,
17494,2208,4,100000,
17495,2696.5,4,100000,
17496,2444,4,100000,
17497,3352.5,4,100000,
17498,2891,4,100000,
17499,2639,4,100000,
17500,2551.5,4,100000,
17501,3054.5,4,100000,
17502,2788,4,100000,
17503,2728,4,100000,
17504,2378.5,4,100000,
17505,1978,4,100000,
17506,2720,4,100000,
17507,2436.5,4,100000,
17508,2142.5,4,100000,
17509,2875.5,4,100000,
17510,2566.5,4,100000,
17511,2280.5,4,100000,
17512,3006,4,100000,
17513,2871.5,4,100000,
17514,2402,4,100000,
17515,2117,4,100000,
17516,2837.5,4,100000,
17517,2543.5,4,100000,
17518,2251.5,4,100000,
17519,2981.5,4,100000,
17520,2693.5,4,100000,
17521,2412.5,4,100000,
17522,2129,4,100000,
17523,2828,4,100000,
17524,2564.5,4,100000,
17525,2269,4,100000,
17526,2222.5,4,100000,
17527,2701,4,100000,
17528,2418.5,4,100000,
17529,2169.5,4,100000,
17530,2844,4,100000,
17531,2598,4,100000,
17532,2253.5,4,100000,
17533,3000,4,100000,
17534,2687,4,100000,
17535,2454.5,4,100000,
17536,2171,4,100000,
17537,3018,4,100000,
17538,2609,4,100000,
17539,2308,4,100000,
17540,2052.5,4,100000,
17541,2706.5,4,100000,
17542,2443,4,100000,
17543,2169,4,100000,
17544,2854,4,100000,
17545,2570.5,4,100000,
17546,4267.5,4,100000,
17547,2981,4,100000,
17548,2941,4,100000,
17549,2868.5,4,100000,
17550,3175,4,100000,
17551,2823,4,100000,
17552,2592.5,4,100000,
17553,2298,4,100000,
17554,1996.5,4,100000,
17555,2914.5,4,100000,
17556,2444.5,4,100000,
17557,2356,4,100000,
17558,2882,4,100000,
17559,2720,4,100000,
17560,2307,4,100000,
17561,2211,4,100000,
17562,2862,4,100000,
17563,2427,4,100000,
17564,2304,4,100000,
17565,2869.5,4,100000,
17566,2737,4,100000,
17567,2270.5,4,100000,
17568,2195,4,100000,
17569,2877.5,4,100000,
17570,2570,4,100000,
17571,2120.5,4,100000,
17572,2785.5,4,100000,
17573,2695,4,100000,
17574,2287,4,100000,
17575,2004.5,4,100000,
17576,2644.5,4,100000,
17577,2421,4,100000,
17578,2176.5,4,100000,
17579,2824,4,100000,
17580,2748,4,100000,
17581,2278,4,100000,
17582,1993.5,4,100000,
17583,2881,4,100000,
17584,2427,4,100000,
17585,2328.5,4,100000,
17586,2863.5,4,100000,
17587,2510,4,100000,
17588,2295.5,4,100000,
17589,3184,4,100000,
17590,2905.5,4,100000,
17591,2642.5,4,100000,
17592,2181,4,100000,
17593,2907.5,4,100000,
17594,2629,4,100000,
17595,3061,4,100000,
17596,2061.5,4,100000,
17597,2987,4,100000,
17598,2554,4,100000,
17599,2271,4,100000,
17600,1991.5,4,100000,
17601,2852,4,100000,
17602,2441.5,4,100000,
17603,2185.5,4,100000,
17604,1872,4,100000,
17605,2798.5,4,100000,
17606,2332,4,100000,
17607,2126.5,4,100000,
17608,3049,4,100000,
17609,2557,4,100000,
17610,2331,4,100000,
17611,2248.5,4,100000,
17612,2740.5,4,100000,
17613,2528.5,4,100000,
17614,2246.5,4,100000,
17615,2944,4,100000,
17616,2620.5,4,100000,
17617,2407,4,100000,
17618,2142,4,100000,
17619,2819.5,4,100000,
17620,2576.5,4,100000,
17621,2263,4,100000,
17622,1985,4,100000,
17623,2717.5,4,100000,
17624,2440,4,100000,
17625,2386.5,4,100000,
17626,2910.5,4,100000,
17627,2622.5,4,100000,
17628,3306.5,4,100000,
17629,3994.5,4,100000,
17630,2737.5,4,100000,
17631,2432.5,4,100000,
17632,2172.5,4,100000,
17633,2908,4,100000,
17634,2631.5,4,100000,
17635,2535,4,100000,
17636,2070.5,4,100000,
17637,2789,4,100000,
17638,2501.5,4,100000,
17639,4389,4,100000,
17640,3117.5,4,100000,
17641,2794,4,100000,
17642,2373,4,100000,
17643,2077,4,100000,
17644,2754,4,100000,
17645,2491,4,100000,
17646,2249,4,100000,
17647,3917.5,4,100000,
17648,2624,4,100000,
17649,2409.5,4,100000,
17650,2111.5,4,100000,
17651,2807,4,100000,
17652,2508.5,4,100000,
17653,2311,4,100000,
17654,2080.5,4,100000,
17655,2673,4,100000,
17656,23152,4,100000,
17657,3307.5,4,100000,
17658,3048,4,100000,
17659,3285.5,4,100000,
17660,2296.5,4,100000,
17661,1992.5,4,100000,
17662,2727,4,100000,
17663,2501,4,100000,
17664,2102.5,4,100000,
17665,2844.5,4,100000,
17666,2531,4,100000,
17667,2260.5,4,100000,
17668,2965.5,4,100000,
17669,2703,4,100000,
17670,2418.5,4,100000,
17671,2073,4,100000,
17672,2822.5,4,100000,
17673,2471.5,4,100000,
17674,2198,4,100000,
17675,3838,4,100000,
17676,2573.5,4,100000,
17677,2224.5,4,100000,
17678,1998.5,4,100000,
17679,2829.5,4,100000,
17680,2324,4,100000,
17681,2214,4,100000,
17682,2757.5,4,100000,
17683,2460,4,100000,
17684,2148.5,4,100000,
17685,3081.5,4,100000,
17686,2595.5,4,100000,
17687,2304,4,100000,
17688,2071.5,4,100000,
17689,2717,4,100000,
17690,2588,4,100000,
17691,2121.5,4,100000,
17692,3004,4,100000,
17693,2550,4,100000,
17694,3273.5,4,100000,
